,weeks,intervals,word_size,window_size,n_bins,function,bop_accuracy,bop_recall,bop_precision,bop_f1,bop_pos-rate,bop_neg-rate,boss_accuracy,boss_recall,boss_precision,boss_f1,boss_pos-rate,boss_neg-rate,saxvsm_accuracy,saxvsm_recall,saxvsm_precision,saxvsm_f1,saxvsm_pos-rate,saxvsm_neg-rate
32,9,168,10,0.5,10,max,0.818705035971223,0.18253968253968253,0.20906432748538015,0.19472222222222224,0.10455635491606714,0.8954436450839328,0.38417266187050353,0.6865079365079364,0.125654548774667,0.2124223142819899,0.6609112709832133,0.33908872901678655,0.7059952038369305,0.3650793650793651,0.1692979607301858,0.23090599876314163,0.26139088729016785,0.7386091127098321
33,9,168,10,0.5,14,avg,0.8201438848920862,0.17857142857142858,0.21140588139116623,0.19351470797017425,0.10215827338129496,0.897841726618705,0.6647482014388489,0.4087301587301588,0.15786375214346146,0.22763331826712843,0.31318944844124696,0.6868105515587529,0.706474820143885,0.3531746031746032,0.16513595229817854,0.22468060617517494,0.25803357314148684,0.7419664268585131
34,9,168,10,0.5,14,count,0.8235011990407674,0.1706349206349206,0.20800310800310798,0.18694409320321195,0.09688249400479616,0.9031175059952039,0.21726618705035972,0.8809523809523809,0.12170104701216893,0.21385692910888354,0.8748201438848922,0.12517985611510793,0.7050359712230216,0.36904761904761907,0.16967669480259218,0.2320765202034043,0.26330935251798565,0.7366906474820144
35,9,168,10,0.5,14,max,0.8177458033573141,0.17460317460317462,0.1997685185185185,0.18596645425913716,0.10359712230215828,0.8964028776978418,0.5328537170263788,0.507936507936508,0.13123538765120793,0.20852096410873885,0.4690647482014388,0.5309352517985612,0.706474820143885,0.35714285714285715,0.1666073639418625,0.22688659144994328,0.2589928057553957,0.7410071942446043
36,9,168,30,0.2,10,avg,0.8129496402877697,0.1388888888888889,0.16163606066145955,0.14842558667418757,0.09976019184652278,0.9002398081534772,0.674820143884892,0.4761904761904762,0.18050444202657015,0.2613568616842819,0.3194244604316547,0.6805755395683454,0.6700239808153476,0.4761904761904762,0.1777868102763184,0.2585136730581729,0.32422062350119907,0.6757793764988009
37,9,168,30,0.2,10,count,0.8052757793764987,0.13888888888888887,0.1540903540903541,0.14568924104190661,0.10743405275779376,0.8925659472422062,0.29976019184652275,0.753968253968254,0.11964213183226434,0.20649384579559746,0.761630695443645,0.23836930455635494,0.6705035971223022,0.4801587301587302,0.17905315782307177,0.2604460718493797,0.3247002398081535,0.6752997601918466
38,9,168,30,0.2,10,max,0.8158273381294965,0.1706349206349206,0.192026226063164,0.18022007570776885,0.10455635491606714,0.8954436450839328,0.675779376498801,0.4761904761904762,0.18109553655297508,0.2619550727190704,0.31846522781774583,0.6815347721822542,0.6695443645083933,0.4761904761904762,0.17750160997795503,0.25821990766373637,0.3247002398081535,0.6752997601918466
39,9,168,30,0.2,14,avg,0.8129496402877697,0.1706349206349206,0.1845580590696243,0.17627449544866633,0.10743405275779376,0.8925659472422063,0.6748201438848921,0.4761904761904762,0.18044064270026583,0.26131173229167726,0.3194244604316547,0.6805755395683453,0.6705035971223022,0.4801587301587302,0.1790592423767089,0.2604570441290608,0.3247002398081535,0.6752997601918466
40,9,168,30,0.2,14,count,0.8158273381294965,0.15079365079365079,0.1774405948820206,0.1619537773383927,0.0997601918465228,0.9002398081534772,0.42254196642685854,0.6746031746031745,0.13171714817237434,0.22035482620703228,0.6196642685851319,0.3803357314148681,0.6705035971223022,0.4801587301587302,0.17905315782307177,0.2604460718493797,0.3247002398081535,0.6752997601918466
41,9,168,30,0.2,14,max,0.8071942446043164,0.15476190476190477,0.16573378504443462,0.15888830227656522,0.10935251798561152,0.8906474820143885,0.6738609112709831,0.4761904761904762,0.17991485949635408,0.26075525353943313,0.3203836930455636,0.6796163069544364,0.6709832134292566,0.4801587301587302,0.17928747471723158,0.26071456641351753,0.324220623501199,0.6757793764988009
